User ID,Node,Brand A,Brand B,Brand C
8qNB_r1zwaNRljZHZcm_aw,3222,0,0,0.8922
8qUIzdKOPYm4gGSEiF0DPQ,3223,0.9084,0,0
8qcx1VW9bJ7r0cZl0Pr1uw,3224,0.8859,0,0
8r2oqp_ok-tnuFcrnhlJiA,3225,0.9492,-0.9542,0
8rM3tmp0FDGhARnEOGzt1g,3226,0.9425,0,0
8ra9XJLNRnPO_vkPAPgJfQ,3227,0,0.9562,0
8rjDIXxyaBTRxkyJtT8qeg,3228,0,-0.6847,0
8s6RMuoMv4JzrNd_-WzrLQ,3229,0,0.9321,0
8s7WHr6Cd4GSOIibmrZ52w,3230,0,0.332,0
8sCqwCOK0TArn_DBgMdarw,3231,0.948,0,0
8sQIRSFgGbVnkbxMpHyd5w,3232,0.9463,0,0
8sTWAHxwemyE13SJfY4QLg,3233,0,0,0.9297
8sie7kQcHRKQD2IFOKpycQ,3234,0,0,0.1359
8slhDU_j7oSeayWkZqwmYA,3235,0.9501,0,0
8t4x6ccV-IUXdAsIPNNAxw,3236,0,-0.4538,0
8tE-oP1DjRNUmy44iq5bnA,3237,0.64,0.9473,0
8tG-VOcqZctOrhmhGIhsTg,3238,0,0.9345,0
8tQ7B9quu7h3B88gHG4zKQ,3239,0,0.9165,0
8tc6qfcy_gakEWd-6yIBnw,3240,0.9489,0,0
8tdpq4NS0rd9c0eyy9M2lA,3241,0,0.9471,0
8tpHcVFr72k99arLW40_Mg,3242,0,0,-0.5326
8u14i3cKC0dAEbbRagJ9BQ,3243,0,0,0
8uACq2ZJNU-uDyA6DNKgEw,3244,0,0,0.9336
8uAlatbShTkFXIJQY4ZmKA,3245,0,0.9195,0
8uWgGuFKBJnCzE6MupFQ3w,3246,0.8079,0,0
8uXJPWFopQadatOQorzOeg,3247,0.9502,0,0
8uZPGTN-0cpWTUydsehxvQ,3248,0.7909,0,0
8ubBK8XpGqhztb8S_gEGjA,3249,0.9232,0,0
8ud-71-ExJhHxPR7mXIh2Q,3250,0,0.8846,0
8ufvEML0JdSgcjlaLhwEIA,3251,0,0,0.3998
8unN9RAAJVoxUtFiCTVM7A,3252,0.94,0,0
8uuh8jfFA3zUewBTbqZ59A,3253,0.8662,0,0
8uyackAdX_cBQJBk9fZJXg,3254,0,0,0.0561
8v-yD3pwuuIs0cRyb-YW7g,3255,0,0,0.875
8vFpvgpKa58cOXpIlEpXMg,3256,0,0.9003,0.94
8vRGXGTp4LlJUx5DJXJ2_w,3257,0.8922,0,0
8vcdXj8MwaidacTvFmgmng,3258,0,0.5661,0
8veMP-WQTFIf2rO_X6R-0A,3259,0,0,0.7102
8vksJof4kLt027dlCYJUZg,3260,0,0,0.8941
8vlmwcTxBVhO5T5N4K3g_g,3261,0,0.5353,0
8vuV1F-vl_OjrgPzwnGXCA,3262,-0.2716,0,0
8wBOdgzMnyTyHhesIsZh8A,3263,0.7445,0,0
8wVnOuNl14az_cjShVJSMw,3264,0,0.7933,0
8wWnFeBrY2b3RDpVBfFwbg,3265,0,0.8104,0
8wkXl8rSvPE3pWc_4pky6A,3266,0,0.9417,0
8xMxrd5lfCLxJ5Ja5NpThQ,3267,0,0.8724,0
8xPxrYBIeI92-2tiOf4w2A,3268,0,-0.2309,0
8xRPstWwX3i6H1Ir007vTQ,3269,0.8287,0,0
8xWpIHQPHSN3kzsEgNQSwA,3270,0,-0.4047,0
8xiDfdfKxYFzLdHoOFkHSQ,3271,0.9114,0,0
8yCweX17e263zHXoh3DH7g,3272,0.7674,0,0
8yGzF1Ap5adOoFWAwJg0_Q,3273,0,0,0.8601
8yoOFtOnr0zUXCXWnFdv3g,3274,0,0,0
8yu31w0CynvVZiUAcGFIaA,3275,0,-0.6119,0
8zNMidRa6k6MJ2aVkVY2Ww,3276,0,0.947,0
9-ISAa4BtH5ZUUXRwo3iuQ,3277,0,0,0.9108
9-PN5UkVKEuJNZRfkLJE8g,3278,0.9547,0.9509,0
9-RPIqZ_p0O5gw3y7_baaw,3279,0,0,0.9349
9-U-mPQdq3wwC4nEC37ppw,3280,0.9518,0,0
9-YXwxhz4ptwSZ2rNjSjFQ,3281,0,0,0.9334
9-ZJrM3z_WtzxHt0byMbMw,3282,0,-0.6859,0
9-otcl04Rh9PTIq0wHaLuw,3283,0.9074,0,0
9-qxNik7Ry0VEHRoutAxhQ,3284,0,0,0.8119
9-uyH7aNLlFv-0ciRdxO_w,3285,0.8656,0,0
904YH0pcQNBuryg7xwKBVA,3286,0,0,0.9027
90E58URCptt6ls64dQl5_w,3287,0,0,0.9122
90R5chrdh8OYC0OqQwvhAw,3288,-0.9773,0,0
90VWzJBFKG-viA4g7XlP3A,3289,0,0.9147,0
90XozAru-I2OcVE7_isBww,3290,0,0.9225,0
90jCvcJApnYGxdmrmTOqBQ,3291,0.946,0,0
90rIBvVwYM-BsgeZleKk-Q,3292,0.8639,0,0
91Mo2-qrDaZsFC2zM8Yuqw,3293,0,0,0.9545
91QEgljZZAYpJfMHFtmCBQ,3294,0,0,0.5551
91WTrhuvs_ham2PJoklKCg,3295,0,0.7821,0
91iEsGyEWFF0_Bw65caJYw,3296,0,0,-0.3978
91z9RokpfMdwbxkdAA3-nw,3297,0,0,0.7481
924PJEhAdbg2naw-v0RKzA,3298,0.9194,0,0
92E9Qk57x20CRAV7FxeW8A,3299,0,0,0.7224
92PBEhicdv17eoWLsxmaMw,3300,0,0,0.886
92pQkkz7Vs5Z4XA_1QQ4Mg,3301,0,0.9186,0
92riOdO3uOmYfyxm5bYFgw,3302,0.8638,0,0
9359MQTBKJvoORo1WTLxEw,3303,0,0,0.3398
93Fij2bg8CeZR1satYOICw,3304,0.957,0,0
93dwjcTRKu15i2RFuq-akA,3305,0,0,-0.546
93fvmJgOHPsk7PSZcGzu3Q,3306,0,0.6562,0
93vmqPRrHKtYfGeSDxRB2A,3307,0.3801,0,0
94F9p6L5X6mSQKsOKm6Vsw,3308,0,0.851,0
94n6cA3tUJdRkOjNiaw1_g,3309,0,0.2186,0
94w5XuxRsNA_XAcaaf8cMw,3310,0,0,0.4088
951G2yy4TXf590-tB_5lyg,3311,0.9238,0,0
9561a10vySwKwXC7eU4QgA,3312,0.9483,0.9474,0
95A8l4dhpFsWVzJTYuQ_LA,3313,-0.7934,0,0
95M1nItMlfePiSVnpAJl3g,3314,0,0.9233,0
95PHAbd5uGwUCaNwqKm-aQ,3315,0,0.9417,0
95XKgMNW-2OQdT6hLjY8XA,3316,0.949,0,0
95YcAgjQb4OhgQKA_0YMnw,3317,0,-0.7965,0
95ibACDKLNCHyMInYR4U5A,3318,0,0,0.9467
95mq2KhnVs3xrgjWl6aGEg,3319,0,0.9228,0
96JZapwKFbOc5MrXLh8E2w,3320,0,0,0.9085
96YkaD7jVs4sXXoSytxogQ,3321,0.9466,0,0
96ZSob6zeQ0zQhzDX-Y0IA,3322,0.0754,0.8875,0
96jfmxppltQZRXTrhgzDcA,3323,0,0.7946,0
97-xF4bZezz1qDR_pO2QeQ,3324,0.8081,0,0
973gM_xQHxS-XPtyvc3OsQ,3325,0,0.958,0
97IWM5p6poIJHUcYy-BSKg,3326,0.9344,0,0
97lt58lFfZELtFmwQ1aTXw,3327,0.9317,0,0
97umd6NCCxJEnN_zJCdBTA,3328,0,0.8694,0
984qEdutrdpj2qfhMaeKtA,3329,0.939,0,0
98C6hdkvSUTsAIQfzRtqKQ,3330,0,0,0.725
98FI8cO9W5JFkDHmbf1u6Q,3331,0,0.6603,0
98LDtMls6WL4HiEIhvuvUg,3332,0,0,0.9093
98PMyQboZGnr9-oJIG-_ig,3333,0,0.6911,0
98Xg23p6fywJ817UHOe-JA,3334,0,0,0.3418
98j7NsG2qLaEFwNN-0hFdg,3335,0.9136,0,0
99G0FvRcbxlQc8mWmnRLqA,3336,0,0,0.9482
99J5SDwQ27zeETNZ9LPKsQ,3337,0,0.7418,0
99SX3ljaydEZ0OAKFyi2AA,3338,0,0,0.9486
99TUEgSl51cZFVOB4HT0Gw,3339,0.9142,0,0
99dWKUy55ATtMe6IEhGn9A,3340,0.9245,0,0
9A99r0tJtd-rJntsOMi7DQ,3341,0.9362,0,0
9AFpbc3hpIcTI6Wo5jgnDg,3342,0,0,0.8817
9AX4ab4l0OdZVsCylkG0hA,3343,0,0.949,0
9AaD1lH1VCPlAZACrzo1mw,3344,0,0,0.6688
9Ad271S6M6PKeSvKuR6owg,3345,0,0,0.9092
9AfmTgoJZ65e5PFT-z76sA,3346,0,0,-0.2193
9Asuvole2ImlYGHJnbU4wg,3347,0,0.9396,0
9B55r8S-TYv8tYc-RfTglA,3348,0.9157,0,0
9B84FddYAFTypFJsaJ61Uw,3349,0.9232,0,0
9BI-YeiYy8YsqkbeM-jZpQ,3350,0.947,0,0
9BKpOl5GVRAGsMbei2uK-Q,3351,0,0.9443,0
9BkHju1KrQCvOU9Tz5qkJg,3352,0.8296,0,0
9Bq09meTAggWpjIsier7iQ,3353,0,0.9429,0
9BzV0NBS2IlohMlxrJgoSA,3354,0.8997,0,0
9BzlclzAH_XdTOijPQZaOw,3355,0.6084,0,0
9C2wUoZsCUh-WP6J9VyyFQ,3356,0,0,0.5904
9C31YvkeiRLMsBpZajG0gg,3357,0.8221,0,0
9C7Dfc6DEEZdkJssa_My5A,3358,0,0,0.7584
9CNXLmLgQFRyi7tRTmFdBA,3359,0,0.8783,0
9CetphdXayShYv2fQM2GNA,3360,0,0,0.9011
9Cn_5YadFF_GPF517D2a0g,3361,0,0.5588,0
9DL5SLqur_MUF6TZ6-qU9w,3362,0.905,0,0
9DO1tO9ohVPYhOOhfW34gQ,3363,0.8203,0,0
9DaPWflsPzS42yBh3LYy2w,3364,0.9447,0,0
9DfIfmYB7zZRd2A3ybvJkw,3365,0,0.8471,0.8801
9DkJYeghEOfI0q6xqVRDQw,3366,0,0,0.0754
9DlcnLOW8JSG4gBcNVwyEg,3367,0.9341,0,0
9EFkBpLJffJD9J4VFlVeoQ,3368,0,0.5426,0
9EGV59qMNBSAsLW3aG2RtA,3369,0,0.6288,0
9ETDjS2rgsUc-vnhQmVw7Q,3370,0.8008,0,0
9EcpbnqHrsrL08vK9xwTgg,3371,0,-0.9139,0
9EkJjjNFfk7lK-pwwAPy7g,3372,0,0.9048,0
9FOrsYpBwOIHvTzqBpe0Qw,3373,0,0.3684,0
9Fip8swdl_Lq46tC4QVY0A,3374,0,0,0.7678
9Fltiu7MMOcyG7tfX9i-Bg,3375,0.9478,0,0
9FojzOP5HXVtHCvyVAvgHQ,3376,0,0.9526,0
9FqSpgR5awOWYGrNWig11g,3377,0.9379,0,0
9G5XvkW49caJlVIxLQ7grw,3378,0,0,0.8714
9G84FKUkMbEEqQNialslEA,3379,0,0,0.9145
9G8EyOAEv5mfSOdsbrIF7A,3380,0,0.9384,0
9GKtY1QWE5LYTrivYsk-2Q,3381,0,0.2948,0
9Gd_nrqBgR5CS5YECOg1Ug,3382,0.9138,0,0
9Gg62hHUyDloLL5sfFUsCA,3383,0,0.9424,0
9GhiQOLaM6ZGrrFG-SppwQ,3384,0,0,-0.524
9HDBlHEuKhP0y26X2SZrIQ,3385,0,0.777,0
9HN8igDP8pDrjJM47xlbxA,3386,0,0.9023,0
9HNHUJoWE1mYkt10_fcUZw,3387,0,0,0.9032
9HWlZgcXzRcx7YuuBVdLrQ,3388,0.9407,0,0
9HpZfv8L79X2-DizpyQEtA,3389,0,0.2782,0
9IF2ZMnkrZlvxCHcO0h1EQ,3390,0,0.3907,0
9IJa4GL37c0EONNnZgktjA,3391,0.8458,0,0
9IW9u_N2FfV-y5sUmLpYKQ,3392,0.9577,0,0
9IqLo4q-SseUKgOkAChEsQ,3393,0,0.9583,0
9IydazFJv8jKYCWKyNrSBA,3394,0.9066,0,0
9JCElZlrxjZx_0HXwq0rKw,3395,0.9483,0,0
9JI-iYfwmLuhwrFmEeV-3w,3396,0,0,0.8431
9J_lYrmQE-vhHIG6m_uL-w,3397,0,0,0.1778
9JcxDyaNF-TXZ-A8gwFk0g,3398,0.89,0,0
9KHSTQvbS2uTXqwwpx-V2A,3399,0,0.762,0
9KMMzMbCq4QLfwUeOu5oDw,3400,0,0.7063,0
9KOVFMYYKC37UT_VgJuc4A,3401,0,0.9527,0
9Kdg37qZq0cSxIO4lYVLHA,3402,0.9246,0,0
9KfELQE9ZfILTfLhKNDMqg,3403,0.9001,0,0
9KomoBovwq-3leNi1MFt2g,3404,0,0.9315,0
9Kqfv1R-hC-WeihkdC9xhQ,3405,0,0.894,0
9LFPpMAL_x11t_6cZVL7sQ,3406,0,0,0.9463
9LH5y33XY20ObjeToGBe0w,3407,0,0,0.9434
9LhX_-3ZFhNSgButpSWS5w,3408,0,0.3316,0
9LrRQz1mqxjw4ExuzvowoQ,3409,0.8508,0,0
9LtRKwgaSpMY6wXWy4fcWQ,3410,0,0,0.8847
9LviUS1IIKZfIypWktpGZg,3411,0,0,0.8902
9MWFbqpNvYf05AhO82w9MQ,3412,0,0.9483,0
9MblTcCAVpuS6eM3ZT_JMg,3413,-0.8078,0.9356,0
9MmeJqV7cEqlJXgLDfbv6Q,3414,-0.4988,0,0
9MvmKVP3eoY1NVhS_8JoTA,3415,0,0,0.5468
9NFN7QERdnKEsGhlfHKHsQ,3416,0,0.9406,0
9NID8REL2q8xQA5EdEZDhQ,3417,0,0,0.8997
9NeCeF0vxTtxgzp-otmAJw,3418,0,0,-0.7325
9NeClgFoQigWterWOq5vIA,3419,-0.8306,0,0
9NpOc2lg7GIys6644CEw4Q,3420,0,0,0
9NtvVsnQP8R4MZ18CjPy2Q,3421,0,0.869,0
9OE5LoUwJQ-Sis8Fbp3rvw,3422,0.8225,0.7924,0
9OS1YZFEbgM2Ho07Bl5x5A,3423,0.9206,0,0
9OWTd6yVLO-MpU09olm40Q,3424,0,0.767,0
9OXnQi8xHtU06WF1de7D9Q,3425,0.3768,0,0
9OzaUywzz7sc0_p3KXb6UA,3426,0,0,0.935
9PJWvfWKUdT5sE8AG0EbuQ,3427,0.9159,0,0
9PQwJUMmL6EDyql6Rvvm_g,3428,0,0.8275,0
9PR5lgi4NHKhEOcWOQW7xQ,3429,0.4004,0,0
9PhqIYhOsW95OccOlAfZ1A,3430,0.9528,0,0
9PxyrKjD0VxWcv2Pr5nHDA,3431,0.5594,0,0
9PyL2Lrl9I8_gAvMbLJ3BQ,3432,0,0,0.9412
9Q2KZEDqRFPw7LoVfGsbLw,3433,0.8986,0,0
9QCdxkCk-fO4Lh5Ced8TXw,3434,0,0,0.9496
9QMPOB3vXULM7EtLHvsUiw,3435,0.9251,0,0
9QU8FZ52ddL3qRsG2j5QzQ,3436,0.4165,0,0
9QUIUbn0g3kG94TztUdxhQ,3437,0.8769,0,0
9QhIs4aJnadJNU4K4-u6sw,3438,0.8814,0,0
9RHGK3Dj4Gdj3efuaN8v-g,3439,0,0,0.9435
9RKd-YlzpnHQ-WvwEbmcSw,3440,0,0,0.953
9Rkngo98EeEBIR9VDoqFaQ,3441,0,0,0.8239
9S6GUy3QDfgY_WyoDijN9A,3442,0,0.9463,0
9S85BzJTqotw9JqVwc_YyA,3443,0,0.9552,0
9SMgQeO7TYetcFm_vm4RlA,3444,0.8784,0,0
9STX4Sf2iz9ErW6DFWEHbg,3445,0,0.9068,0
9Sc7vPSSdC4-Kkm1uzB57w,3446,0.8575,0,0.951
9Sekag66ugXxc_soCPfBUA,3447,0,0,0.8921
9Sf5ERPY6ayg5MNSmlxusQ,3448,0,0,0.9387
9SoO6g3AT7UHSaIRtwr_-g,3449,0,0,0.9529
9SrrUjlI4qYzR6fhAKlObQ,3450,0.9338,0,0
9T39fu4au232kl25RqO6Ow,3451,0.8038,0,0
9T3HQ5IeYPW2B2H7U__U4A,3452,0,0.8348,0
9TVZwn4_Nj971Px-g0JhcA,3453,0.85,0.8928,0
9Tg0sU1fnNPbSa9e28_6Hw,3454,0,0.8761,0
9TlA8gcFRMmkL09aPlszyA,3455,0.9468,0,0
9TuUABNmDhBqdDael0zy8w,3456,0,0.9546,0
9UL2NzU6Y14JqDjTBIDKTw,3457,0,0,0.866
9URHE0PL2EDZDOXbGqH3ow,3458,0,0,0.9341
9UTt9yX0ekbJ9M2kwei5yA,3459,0,0,0.9429
9UeHVTMLdCoxlzxXdaRxqg,3460,0,0.8551,0
9Uq4REUdzpaxEELKy4PtTg,3461,0,0,0.8985
9VC0TgH-WEbXhyNHtWMstg,3462,0,0.7646,0
9W1wp9fURy-AuVnaIVJEkg,3463,0.896,0,0
9WRWdRiXKbTUFzX2Yex4Gw,3464,0.8368,0,0
9Wb3MwNwg-k7T2XNOTLDiw,3465,0,0,0.9532
9WfXWUD5RHidHvVVjESFvA,3466,0.8641,0,0
9Wqwbhir5nzDKuLtlDQsrg,3467,0,0,-1
9WvMB1HUVkj4DZrey0jE7A,3468,0,0,0.8538
9XDFZlGs4-QwQx44YODnWQ,3469,0,0,0.9418
9XR4pMKRS5jotVKyhRnzaw,3470,0,0,0.9375
9XWsnkHiVA0qKvvUqO_pwg,3471,0,0.194,0
9XjLK53J_DKl3HH7F2U2rQ,3472,0,0,0.673
9Xq0HdaCCSXfKQ8EkEQFJQ,3473,0,0.9221,0
9XxJfUcKR-jwG4cvPV53iQ,3474,-0.676,0,0
9XyTPQdRJ3NfkBGKVaDn8w,3475,0.9493,0,0
9Y0-F92-UWpDrPJIVGJBsA,3476,0,0,0.8637
9Y1pt2iuYVLkd5goi6DmfQ,3477,0,0,0.2542
9YLly8FuSP5yd6sPpY173A,3478,0,0,0.8859
9YT02PagN7pGbRNMkz76WQ,3479,0,0,0.8002
9YlNWKewP6f3gQahyRLIuA,3480,0,0.9238,0
9Z8i_aBaVQiYS3l7upshdA,3481,0.9358,0,0
9ZXaiRPUbjBscTY5F2Kf_A,3482,0,0.9534,0
9ZafeHuwdI4FGHs9rqIJMg,3483,0.9456,0,0
9_lcpqJ53tPpo614CD1oRw,3484,0,0.9161,0
9_oZjFPgbr9ARXpUtEfypA,3485,0.9091,0,0
9_xz4nr6ZRawENDPNHDGxw,3486,0,0.9226,0
9a22ENnw6Iu2zojiMlq8vg,3487,0,0,-0.0684
9aBqd0szL6Y99Xok9-UFog,3488,0,0,0.9081
9aDq8VNxvk34IFL_5i2vwA,3489,0,0,0.891
9aOLVFrKNghoaOzy4hkNwQ,3490,0.4188,0.8846,0
9aOhAgeJwz6gp_fGkNGmSA,3491,0,0.9138,0
9aQ1ZliSpehCpwNpaVqH3Q,3492,0,0.788,0
9aQAO45hsB4uptPXGTYc1A,3493,0,0,0.7234
9aoiaCymdz0X2ya_46xd0A,3494,0.9433,0,0
9b3wIIzq--pxrP4XMrEOwg,3495,0,0,0.7501
9bF75ZQy4IFhTzjRCD437w,3496,0,0,0.8384
9bZLIEwZsUP262-3bOEsnA,3497,0,0,0.9465
9biXWKPOGmXTPrJJ9ZBKfA,3498,0,0,0.8963
9c-D_dCmnUF38dpYuWepzg,3499,0.7981,0,0
9c6MXZHE40lx_4j1ocLVSQ,3500,0,0,0.8146
9cx1tPGujYkeQ2srAWI0dg,3501,0,0,0.9518
9d8a4byZlIkCZ-TkmdQ2eg,3502,-0.1445,0,0
9dIUky5fb9eCt-Bh3Zy7Tw,3503,0.8588,0,0
9dQUR1zx8xnW6cqW6VLqPA,3504,0,0,0.9332
9d_prmD5NI0jjS2sm3enCQ,3505,0,0,0.9541
9doTjyAht_Mz7QL1Wm_mBA,3506,0,0.832,0
9dsF6Y501zn8kkPc0lhnew,3507,0.9113,0,0
9e-WJ7Y1EWuDT2fJQS3uqg,3508,0.9359,0,0
9e9v9GBOCE-O_cIS8c1TtQ,3509,0,0.8017,0
9esig_d30kTbmbJY47Jbdw,3510,0.725,0,0
9fddEacVIsmEW_cMUsE7lQ,3511,0.9265,0,0
9gGSr7-KMP0-A8E01WP82w,3512,0,0,-0.7518
9gHUzcq6w6-wL7Y391Wyeg,3513,0.8971,0,0
9gh09g7cMGh7KomHhKmQ9Q,3514,0,0.9266,0
9h0frJGtPpRCOBp3cl4pWg,3515,0,0,0.8411
9h70I2urHhvcbkqWJknkNw,3516,0,0.893,0
9hBeu_8e5xvvWmIQ4r6DPA,3517,0,0.6018,0
9hRauFIuisW7xNuKizgw7g,3518,0,0.9586,0
9hr8tl52s61MNXYV-LvqqA,3519,0,0,0.9303
9i6L_mn_4MLQGwmE-L2QYA,3520,0,0.7312,0
9iDTHVYy0eKrQw5m2Q2g1Q,3521,0,0.9488,0
9iQVl7cl50UzS6ioWAwbKQ,3522,0.9207,0,0
9izOadii5XrZz3yIiTkC_Q,3523,0,-1,0
9jCLSyVvAn8q32zwHXZGDg,3524,0,0.9216,0
9jMQg7rAtygF96qBwKMhPQ,3525,0,0,0.8709
9jeLuDqRTy8IcrIpTG8J6g,3526,0,0.9533,0
9jmV17BatOzASvxj7oQw1g,3527,0,0,0.6784
9kIcMeveJXxWGVOVdXyQyg,3528,0,0.9554,0
9kXT60zMXYUK183IoKfG3g,3529,0,0,0.7272
9kidQWgjFQXgDS_tQX-iLw,3530,0,0,0
9kknmn3fO8kHqK7gAdXM1g,3531,-0.4218,0,0
9ko0inp4tWgw5p7rtRPGyg,3532,0,0.7284,0
9kq-ak9UYYfNJAYeGAMAVg,3533,0.9184,0,0
9ks-80ZxeCZWNObzEbW4-Q,3534,0.8785,0,0
9lGaEsvlZWWq4-3S5hnthQ,3535,0,0,0.9242
9lOzv_WtxLcTaA5iLfHJWA,3536,0.4623,0,0
9lXGTWCQFKiTqpzx-6ftyg,3537,0,0.8966,0
9lXgNWJQbGO6Qpj_ZCBnkg,3538,0,0.9535,0
9lXiJwPXawrG-c9NzYvxEg,3539,0,0.9397,0
9llnP75Yg9KVg3c-U4TSGw,3540,0,0.8858,0
9mH9peLSfM0ky1fQhlj4lw,3541,0,0,0.5869
9mSfNlgy6SWFMTLKHUyhAQ,3542,0,0,0.8801
9mZD78bq8JqNz5ecD_A53g,3543,0,0,0.7667
9mg6qs6VGjI-_tse-hJplw,3544,0.9358,0.7121,0
9mst_Lc_6zGswokon9mKtg,3545,0,0.9275,0
9mvhFXsEFtqYaP8Lq3Oeqw,3546,0,0,0.8782
9nRbPCjtfv7WQjbQFofKwQ,3547,0,0,0.8243
9nTfUFQzynwchNGqEtg_qw,3548,0.9235,0,0
9ncYrkJ7BxXP4X7CAgRXug,3549,0.5319,0,0
9oB0uwYYS8Xd9N3O7EgtMQ,3550,0.8901,0,0
9oBSLwoFig1Ry8lGpby-Cg,3551,0,0.2332,0
9oG6bnbbcHx8VlgVMXZd_A,3552,0.3324,0,0
9oXT99Pa2HhhWdS8yoXOBA,3553,0,0.9012,0.9227
9odCxHCEzSEdlbYotW4-ng,3554,0.6412,0,0
9oqIaOk4NTqZPBK4VU3VuQ,3555,0.6133,0,0
9osJecUdP-hJfULliy_uoQ,3556,0,0,-0.4012
9otwN2CiyKX3d6RImf2Xbg,3557,0,0,0.7913
9pDDPp1O1g9-Ib91q--EXw,3558,0.7375,0,0
9pJaF7qsyIDQw7W9kI8MNg,3559,0,0.9526,0
9pN6d6-kBbVDSrKOROdh9g,3560,0.7431,0,0
9pnwoX6DEk1avNOZmXj9Vg,3561,0.8703,0,0
9pou_CUl8OYBc1e9fDL5aA,3562,-1,0,0
9q-MLUcIUU2TMkPc_mbPuQ,3563,0,0,0.9407
9qPz32WrJu8qymt-7upy9w,3564,0,0.927,0
9qQsMgr-lfMehBUL1suXPA,3565,0.9133,0,0
9qTmQeOKZMppgnySdHA-QA,3566,0,0,0.7329
9qXkzrg7BwQ-nvQ6JhYx1w,3567,0,0.9366,0
9qbXK6cI3dfKHj5bj35uTg,3568,0,0,0.9039
9qj_YbCwMz83HJp5LCwaHQ,3569,0.8733,0,0
9qmAWjp1wDL2msAwrBj4cQ,3570,0,0,0.8912
9qou6Ju7NlZhoCgxjrbzWg,3571,0,0,0.7307
9qsqbN66xmitMqpGdomZUg,3572,0,0,0.8434
9r0X_vK9KCgtLmCfmw9m0w,3573,0,0,0.9436
9rAWWnPvbAE4gnra3ZQhlg,3574,0,0,-0.7145
9rPUEhr4kblzL2E9GsHOpQ,3575,0,0.8794,0
9s5A4_XuJlDCC3aecz_DGw,3576,0.804,0,0
9s7cW7IbMNUSMgw2rrJByQ,3577,0,0.8807,0
9s9CsOa63sk72UBhS5bs3Q,3578,-0.3986,0,0
9sXWJwOOrTjelt3y8qX16g,3579,0.9142,0.5385,0
9t0q6uTaBh0GmnZQ46hweA,3580,0,0.8774,0
9t9rgqPmvGbKS7hF0-wX4Q,3581,0,0,0.9432
9tPew2ZY9crPYNHrL6Zwkw,3582,0.9394,0,0
9tnCx4gxZFb2JDf7XJ1IzA,3583,0,0.8579,0
9uU8n1UiYKNJUGco-aHnjg,3584,0,0,0.5724
9uV2teexn4d2ZnxNeeqngg,3585,0,0,0.618
9u_HWuc14dOZLNUk8zNCNQ,3586,0,0,0.9267
9uc9C8FkVwtWrYtA24hAXQ,3587,0,-0.4988,0
9uoPfxPKCdV5Jl3HseVOHQ,3588,0,0.948,0
9up46NmStcIWuVb2ZPuf3A,3589,0,0.8622,0
9usI1_rD-gYUNNe2SrQAwQ,3590,0.8182,0,0
9v0Z-ZMeZOhuM-eDeULOhg,3591,0,0,0.8935
9v83UksZrkThOiE584GRBQ,3592,0,-0.9372,0
9vAl-LVUCbKyYKbxxe0gJA,3593,0,0,0.9355
9vO7hg3KDzpJ890CdOT-ug,3594,0,0,0.8375
9vqbSgX8nBwfjIAR9VA_Aw,3595,0,0,-0.1211
9vsznBv1TkpzZ96nhQfQ3Q,3596,0.9282,0,0
9w1TV__OumwJ51C2qe2uww,3597,0,0.5616,0
9wH2Ks3oADOD7VyF54_zEg,3598,0,0,0.8913
9wU9uMzC0O3b9HMNElKNuw,3599,0,0.1863,0
9wWlesygBUkb3aaFXYghWA,3600,0.8764,0,0
9wbd8FVCFDpDUg3ZStSOGg,3601,0.9286,0,0
9wfFBzEf-kikxhUTVAgCog,3602,0.84,0,0
9wsQh_8nqVXcA7DKx6V8NA,3603,0,0.9387,0
9x2Tj2EhmWkwaWq3ShJVBw,3604,0,0,0.7825
9xANaVWV263-cjw3gzOKlA,3605,0,0.52,0
9xM2azQmSJ-WHvUqVf4idw,3606,0,0,0.6065
9xOaI4rZ27tlMNOgXeDhhw,3607,0,0,0.9441
9y79KGjFy4-p86ICkPoKBA,3608,0,0.9311,0
9yGYVa3vzl7dm9vBCZ09gg,3609,0,0,0.9225
9yHqe65dsNE2-OwEm58-2Q,3610,0,0,0.8921
9ymM7luuOTk49lgxvQ-FXw,3611,0,0,0.9459
9yt8E8goZ8eUvUoNGIIkRw,3612,0,0.9089,0
9ziHStUpDI2bN2G07om9uA,3613,0.9357,0,0
9zlIJ7Q5W4AENjpGgaNSsQ,3614,0.2025,0,0
9zq0hLW7W0YEf0iLwD3owA,3615,0.9346,0,0
9zqvrIY6iygeJqSQhbpKVQ,3616,0,0.9097,0
9zw3Fom4KiwgNYXdiPgWDw,3617,0,-1,0
A-6bb-VKVGN9KJB8JbPTfQ,3618,0,0.8958,0
A-CdhH2EH0EWqAkdyI8T_Q,3619,0,0,0.8925
A-KnsFN5hdrtc4f_-kw_hg,3620,0,0,0.8331
A-RP4sYfBNPB00LPnHXprA,3621,0.8599,0,0
A-Y91ZfAylFfIpblBvhFpw,3622,0.8397,0,0
A06ESi6XstQBOvrn_9mIxg,3623,-0.9145,0,0
A0KXiEeL0QsjDTo__rdCqw,3624,0.8966,0,0
A0dhhBOQFfCcmKvJ2zEIEw,3625,0.9026,0,0
A1MXR46YCe2p8DEfv4ZCsA,3626,0.6762,0,0
A1O6gQntwBs_TAKfYoa3Bg,3627,0,0,0.9105
A1WH7p28np55o_6xAKZxQA,3628,0.9077,0.9208,0
